Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2008-11-18,6.715,6.715,6.715,6.715
2008-11-19,6.785,6.785,6.785,6.785
2008-11-20,6.76,6.76,6.76,6.76
2008-11-21,6.605,6.605,6.605,6.605
2008-11-24,6.845,6.845,6.845,6.845
2008-11-25,6.695,6.695,6.695,6.695
2008-11-26,6.445,6.445,6.445,6.445
2008-11-28,6.445,6.445,6.445,6.445
2008-12-01,6.515,6.515,6.515,6.515
2008-12-02,6.685,6.685,6.685,6.685
2008-12-03,6.49,6.49,6.49,6.49
2008-12-04,6.55,6.55,6.55,6.55
2008-12-05,5.975,5.975,5.975,5.975
2008-12-08,5.66,5.66,5.66,5.66
2008-12-09,5.705,5.705,5.705,5.705
2008-12-10,5.695,5.695,5.695,5.695
2008-12-11,5.835,5.835,5.835,5.835
2008-12-12,5.57,5.57,5.57,5.57
2008-12-15,5.755,5.755,5.755,5.755
2008-12-16,5.74,5.74,5.74,5.74
2008-12-17,5.57,5.57,5.57,5.57
2008-12-18,5.6,5.6,5.6,5.6
2008-12-19,5.675,5.675,5.675,5.675
2008-12-22,5.405,5.405,5.405,5.405
2008-12-23,5.4,5.4,5.4,5.4
2008-12-24,5.435,5.435,5.435,5.435
2008-12-26,5.435,5.435,5.435,5.435
2008-12-29,5.85,5.85,5.85,5.85
2008-12-30,5.715,5.715,5.715,5.715
2008-12-31,5.62,5.62,5.62,5.62
2009-01-02,5.435,5.435,5.435,5.435
2009-01-05,5.835,5.835,5.835,5.835
2009-01-06,6.095,6.095,6.095,6.095
2009-01-07,5.89,5.89,5.89,5.89
2009-01-08,5.83,5.83,5.83,5.83
2009-01-09,5.585,5.585,5.585,5.585
2009-01-12,5.6,5.6,5.6,5.6
2009-01-13,5.615,5.615,5.615,5.615
2009-01-14,5.42,5.42,5.42,5.42
2009-01-15,5.27,5.27,5.27,5.27
2009-01-16,5.09,5.09,5.09,5.09
2009-01-20,4.845,4.845,4.845,4.845
2009-01-21,4.89,4.89,4.89,4.89
2009-01-22,4.705,4.705,4.705,4.705
2009-01-23,4.745,4.745,4.745,4.745
2009-01-26,4.615,4.615,4.615,4.615
2009-01-27,4.76,4.76,4.76,4.76
2009-01-28,4.795,4.795,4.795,4.795
2009-01-29,4.82,4.82,4.82,4.82
2009-01-30,4.76,4.76,4.76,4.76
2009-02-02,4.565,4.565,4.565,4.565
2009-02-03,5.04,5.04,5.04,5.04
2009-02-04,5.01,5.01,5.01,5.01
2009-02-05,4.855,4.855,4.855,4.855
2009-02-06,4.72,4.72,4.72,4.72
2009-02-09,4.76,4.76,4.76,4.76
2009-02-10,4.825,4.825,4.825,4.825
2009-02-11,4.675,4.675,4.675,4.675
2009-02-12,4.69,4.69,4.69,4.69
2009-02-13,4.595,4.595,4.595,4.595
2009-02-17,4.37,4.37,4.37,4.37
2009-02-18,4.29,4.29,4.29,4.29
2009-02-19,4.415,4.415,4.415,4.415
2009-02-20,4.185,4.185,4.185,4.185
2009-02-23,4.24,4.24,4.24,4.24
2009-02-24,4.24,4.24,4.24,4.24
2009-02-25,4.21,4.21,4.21,4.21
2009-02-26,4.065,4.065,4.065,4.065
2009-02-27,4.035,4.035,4.035,4.035
2009-03-02,4.395,4.395,4.395,4.395
2009-03-03,4.425,4.425,4.425,4.425
2009-03-04,4.21,4.21,4.21,4.21
2009-03-05,4.24,4.24,4.24,4.24
2009-03-06,3.95,3.95,3.95,3.95
2009-03-09,3.87,3.87,3.87,3.87
2009-03-10,3.865,3.865,3.865,3.865
2009-03-11,3.87,3.87,3.87,3.87
2009-03-12,3.855,3.855,3.855,3.855
2009-03-13,3.93,3.93,3.93,3.93
2009-03-16,3.795,3.795,3.795,3.795
2009-03-17,3.78,3.78,3.78,3.78
2009-03-18,3.76,3.76,3.76,3.76
2009-03-19,3.82,3.82,3.82,3.82
2009-03-20,3.98,3.98,3.98,3.98
2009-03-23,4.18,4.18,4.18,4.18
2009-03-24,4.18,4.18,4.18,4.18
2009-03-25,3.76,3.76,3.76,3.76
2009-03-26,4.035,4.035,4.035,4.035
2009-03-27,3.715,3.715,3.715,3.715
2009-03-30,3.685,3.685,3.685,3.685
2009-03-31,3.605,3.605,3.605,3.605
2009-04-01,3.58,3.58,3.58,3.58
2009-04-02,3.675,3.675,3.675,3.675
2009-04-03,3.67,3.67,3.67,3.67
2009-04-06,3.735,3.735,3.735,3.735
2009-04-07,3.59,3.59,3.59,3.59
2009-04-08,3.51,3.51,3.51,3.51
2009-04-09,3.565,3.565,3.565,3.565
2009-04-13,3.465,3.465,3.465,3.465
2009-04-14,3.58,3.58,3.58,3.58
2009-04-15,3.605,3.605,3.605,3.605
2009-04-16,3.565,3.565,3.565,3.565
2009-04-17,3.52,3.52,3.52,3.52
2009-04-20,3.52,3.52,3.52,3.52
2009-04-21,3.465,3.465,3.465,3.465
2009-04-22,3.495,3.495,3.495,3.495
2009-04-23,3.43,3.43,3.43,3.43
2009-04-24,3.325,3.325,3.325,3.325
2009-04-27,3.205,3.205,3.205,3.205
2009-04-28,3.265,3.265,3.265,3.265
2009-04-29,3.42,3.42,3.42,3.42
2009-04-30,3.245,3.245,3.245,3.245
2009-05-01,3.315,3.315,3.315,3.315
2009-05-04,3.455,3.455,3.455,3.455
2009-05-05,3.615,3.615,3.615,3.615
2009-05-06,3.7,3.7,3.7,3.7
2009-05-07,3.965,3.965,3.965,3.965
2009-05-08,4.17,4.17,4.17,4.17
2009-05-11,4.25,4.25,4.25,4.25
2009-05-12,4.37,4.37,4.37,4.37
2009-05-13,4.39,4.39,4.39,4.39
2009-05-14,4.08,4.08,4.08,4.08
2009-05-15,4.05,4.05,4.05,4.05
2009-05-18,4.025,4.025,4.025,4.025
2009-05-19,3.96,3.96,3.96,3.96
2009-05-20,3.795,3.795,3.795,3.795
2009-05-21,3.65,3.65,3.65,3.65
2009-05-22,3.405,3.405,3.405,3.405
2009-05-26,3.405,3.405,3.405,3.405
2009-05-27,3.49,3.49,3.49,3.49
2009-05-28,3.595,3.595,3.595,3.595
2009-05-29,3.92,3.92,3.92,3.92
2009-06-01,3.9,3.9,3.9,3.9
2009-06-02,4.04,4.04,4.04,4.04
2009-06-03,3.77,3.77,3.77,3.77
2009-06-04,3.77,3.77,3.77,3.77
2009-06-05,3.515,3.515,3.515,3.515
2009-06-08,3.525,3.525,3.525,3.525
2009-06-09,3.53,3.53,3.53,3.53
2009-06-10,3.56,3.56,3.56,3.56
2009-06-11,3.555,3.555,3.555,3.555
2009-06-12,3.605,3.605,3.605,3.605
2009-06-15,3.82,3.82,3.82,3.82
2009-06-16,4.145,4.145,4.145,4.145
2009-06-17,3.99,3.99,3.99,3.99
2009-06-18,4.14,4.14,4.14,4.14
2009-06-19,4.02,4.02,4.02,4.02
2009-06-22,3.96,3.96,3.96,3.96
2009-06-23,3.915,3.915,3.915,3.915
2009-06-24,3.82,3.82,3.82,3.82
2009-06-25,3.81,3.81,3.81,3.81
2009-06-26,3.815,3.815,3.815,3.815
2009-06-29,3.875,3.875,3.875,3.875
2009-06-30,3.71,3.71,3.71,3.71
2009-07-01,3.645,3.645,3.645,3.645
2009-07-02,3.51,3.51,3.51,3.51
2009-07-06,3.28,3.28,3.28,3.28
2009-07-07,3.31,3.31,3.31,3.31
2009-07-08,3.255,3.255,3.255,3.255
2009-07-09,3.33,3.33,3.33,3.33
2009-07-10,3.23,3.23,3.23,3.23
2009-07-13,3.185,3.185,3.185,3.185
2009-07-14,3.29,3.29,3.29,3.29
2009-07-15,3.3,3.3,3.3,3.3
2009-07-16,3.225,3.225,3.225,3.225
2009-07-17,3.415,3.415,3.415,3.415
2009-07-20,3.44,3.44,3.44,3.44
2009-07-21,3.5,3.5,3.5,3.5
2009-07-22,3.515,3.515,3.515,3.515
2009-07-23,3.62,3.62,3.62,3.62
2009-07-24,3.385,3.385,3.385,3.385
2009-07-27,3.48,3.48,3.48,3.48
2009-07-28,3.475,3.475,3.475,3.475
2009-07-29,3.365,3.365,3.365,3.365
2009-07-30,3.34,3.34,3.34,3.34
2009-07-31,3.37,3.37,3.37,3.37
2009-08-03,3.49,3.49,3.49,3.49
2009-08-04,3.55,3.55,3.55,3.55
2009-08-05,3.665,3.665,3.665,3.665
2009-08-06,3.735,3.735,3.735,3.735
2009-08-07,3.555,3.555,3.555,3.555
2009-08-10,3.59,3.59,3.59,3.59
2009-08-11,3.475,3.475,3.475,3.475
2009-08-12,3.37,3.37,3.37,3.37
2009-08-13,3.34,3.34,3.34,3.34
2009-08-14,3.195,3.195,3.195,3.195
2009-08-17,3.115,3.115,3.115,3.115
2009-08-18,3.115,3.115,3.115,3.115
2009-08-19,3.035,3.035,3.035,3.035
2009-08-20,3.015,3.015,3.015,3.015
2009-08-21,2.81,2.81,2.81,2.81
2009-08-24,2.725,2.725,2.725,2.725
2009-08-25,2.87,2.87,2.87,2.87
2009-08-26,2.765,2.765,2.765,2.765
2009-08-27,2.765,2.765,2.765,2.765
2009-08-28,2.52,2.52,2.52,2.52
2009-08-31,2.45,2.45,2.45,2.45
2009-09-01,2.37,2.37,2.37,2.37
2009-09-02,2.27,2.27,2.27,2.27
2009-09-03,2.045,2.045,2.045,2.045
2009-09-04,1.92,1.92,1.92,1.92
2009-09-08,2.495,2.495,2.495,2.495
2009-09-09,2.725,2.725,2.725,2.725
2009-09-10,2.68,2.68,2.68,2.68
2009-09-11,2.975,2.975,2.975,2.975
2009-09-14,2.88,2.88,2.88,2.88
2009-09-15,3.27,3.27,3.27,3.27
2009-09-16,3.28,3.28,3.28,3.28
2009-09-17,3.49,3.49,3.49,3.49
2009-09-18,3.16,3.16,3.16,3.16
2009-09-21,3.375,3.375,3.375,3.375
2009-09-22,3.37,3.37,3.37,3.37
2009-09-23,3.465,3.465,3.465,3.465
2009-09-24,3.59,3.59,3.59,3.59
2009-09-25,3.6,3.6,3.6,3.6
2009-09-28,3.535,3.535,3.535,3.535
2009-09-29,3.36,3.36,3.36,3.36
2009-09-30,3.38,3.38,3.38,3.38
2009-10-01,2.895,2.895,2.895,2.895
2009-10-02,2.515,2.515,2.515,2.515
2009-10-05,3.06,3.06,3.06,3.06
2009-10-06,3.35,3.35,3.35,3.35
2009-10-07,3.655,3.655,3.655,3.655
2009-10-08,4.15,4.15,4.15,4.15
2009-10-09,3.92,3.92,3.92,3.92
2009-10-12,3.995,3.995,3.995,3.995
2009-10-13,4.005,4.005,4.005,4.005
2009-10-14,3.81,3.81,3.81,3.81
2009-10-15,3.86,3.86,3.86,3.86
2009-10-16,3.95,3.95,3.95,3.95
2009-10-19,4.24,4.24,4.24,4.24
2009-10-20,4.6,4.6,4.6,4.6
2009-10-21,4.825,4.825,4.825,4.825
2009-10-22,4.98,4.98,4.98,4.98
2009-10-23,4.85,4.85,4.85,4.85
2009-10-26,4.545,4.545,4.545,4.545
2009-10-27,4.51,4.51,4.51,4.51
2009-10-28,4.545,4.545,4.545,4.545
2009-10-29,4.1,4.1,4.1,4.1
2009-10-30,4.15,4.15,4.15,4.15
2009-11-02,4.325,4.325,4.325,4.325
2009-11-03,4.4,4.4,4.4,4.4
2009-11-04,4.465,4.465,4.465,4.465
2009-11-05,4.305,4.305,4.305,4.305
2009-11-06,3.865,3.865,3.865,3.865
2009-11-09,3.87,3.87,3.87,3.87
2009-11-10,3.79,3.79,3.79,3.79
2009-11-11,3.585,3.585,3.585,3.585
2009-11-12,3.2,3.2,3.2,3.2
2009-11-13,2.52,2.52,2.52,2.52
2009-11-16,2.895,2.895,2.895,2.895
2009-11-17,3.43,3.43,3.43,3.43
2009-11-18,3.71,3.71,3.71,3.71
2009-11-19,3.525,3.525,3.525,3.525
2009-11-20,3.185,3.185,3.185,3.185
2009-11-23,3.765,3.765,3.765,3.765
2009-11-24,3.585,3.585,3.585,3.585
2009-11-25,3.565,3.565,3.565,3.565
2009-11-27,3.565,3.565,3.565,3.565
2009-11-30,4.4,4.4,4.4,4.4
2009-12-01,4.355,4.355,4.355,4.355
2009-12-02,4.645,4.645,4.645,4.645
2009-12-03,4.555,4.555,4.555,4.555
2009-12-04,4.52,4.52,4.52,4.52
2009-12-07,4.805,4.805,4.805,4.805
2009-12-08,5.1,5.1,5.1,5.1
2009-12-09,5.27,5.27,5.27,5.27
2009-12-10,5.04,5.04,5.04,5.04
2009-12-11,5.27,5.27,5.27,5.27
2009-12-14,5.395,5.395,5.395,5.395
2009-12-15,5.395,5.395,5.395,5.395
2009-12-16,5.56,5.56,5.56,5.56
2009-12-17,5.56,5.56,5.56,5.56
2009-12-18,5.574,5.574,5.574,5.574
2009-12-21,5.77,5.77,5.77,5.77
2009-12-22,5.575,5.575,5.575,5.575
2009-12-23,5.59,5.59,5.59,5.59
2009-12-24,5.775,5.775,5.775,5.775
2009-12-28,5.875,5.875,5.875,5.875
2009-12-29,5.985,5.985,5.985,5.985
2009-12-30,5.83,5.83,5.83,5.83
2009-12-31,5.805,5.805,5.805,5.805
2010-01-04,6.055,6.055,6.055,6.055
2010-01-05,6.15,6.15,6.15,6.15
2010-01-06,6.43,6.43,6.43,6.43
2010-01-07,6.475,6.475,6.475,6.475
2010-01-08,6.48,6.48,6.48,6.48
2010-01-11,5.77,5.77,5.77,5.77
2010-01-12,5.605,5.605,5.605,5.605
2010-01-13,5.605,5.605,5.605,5.605
2010-01-14,5.785,5.785,5.785,5.785
2010-01-15,5.67,5.67,5.67,5.67
2010-01-19,5.515,5.515,5.515,5.515
2010-01-20,5.515,5.515,5.515,5.515
2010-01-21,5.525,5.525,5.525,5.525
2010-01-22,5.675,5.675,5.675,5.675
2010-01-25,5.76,5.76,5.76,5.76
2010-01-26,5.585,5.585,5.585,5.585
2010-01-27,5.425,5.425,5.425,5.425
2010-01-28,5.28,5.28,5.28,5.28
2010-01-29,5.265,5.265,5.265,5.265
2010-02-01,5.325,5.325,5.325,5.325
2010-02-02,5.475,5.475,5.475,5.475
2010-02-03,5.535,5.535,5.535,5.535
2010-02-04,5.435,5.435,5.435,5.435
2010-02-05,5.615,5.615,5.615,5.615
2010-02-08,5.725,5.725,5.725,5.725
2010-02-09,5.53,5.53,5.53,5.53
2010-02-10,5.475,5.475,5.475,5.475
2010-02-11,5.505,5.505,5.505,5.505
2010-02-12,5.545,5.545,5.545,5.545
2010-02-16,5.66,5.66,5.66,5.66
2010-02-17,5.47,5.47,5.47,5.47
2010-02-18,5.39,5.39,5.39,5.39
2010-02-19,5.09,5.09,5.09,5.09
2010-02-22,4.92,4.92,4.92,4.92
2010-02-23,4.92,4.92,4.92,4.92
2010-02-24,4.94,4.94,4.94,4.94
2010-02-25,4.815,4.815,4.815,4.815
2010-02-26,4.8,4.8,4.8,4.8
2010-03-01,4.85,4.85,4.85,4.85
2010-03-02,4.765,4.765,4.765,4.765
2010-03-03,4.78,4.78,4.78,4.78
2010-03-04,4.75,4.75,4.75,4.75
2010-03-05,4.585,4.585,4.585,4.585
2010-03-08,4.475,4.475,4.475,4.475
2010-03-09,4.53,4.53,4.53,4.53
2010-03-10,4.435,4.435,4.435,4.435
2010-03-11,4.48,4.48,4.48,4.48
2010-03-12,4.355,4.355,4.355,4.355
2010-03-15,4.31,4.31,4.31,4.31
2010-03-16,4.355,4.355,4.355,4.355
2010-03-17,4.235,4.235,4.235,4.235
2010-03-18,4.205,4.205,4.205,4.205
2010-03-19,4.02,4.02,4.02,4.02
2010-03-22,4.055,4.055,4.055,4.055
2010-03-23,4.1,4.1,4.1,4.1
2010-03-24,4.045,4.045,4.045,4.045
2010-03-25,3.98,3.98,3.98,3.98
2010-03-26,3.945,3.945,3.945,3.945
2010-03-29,3.825,3.825,3.825,3.825
2010-03-30,3.81,3.81,3.81,3.81
2010-03-31,3.835,3.835,3.835,3.835
2010-04-01,3.725,3.725,3.725,3.725
2010-04-05,3.916,3.916,3.916,3.916
2010-04-06,4.025,4.025,4.025,4.025
2010-04-07,4.085,4.085,4.085,4.085
2010-04-08,3.895,3.895,3.895,3.895
2010-04-09,3.9,3.9,3.9,3.9
2010-04-12,4.04,4.04,4.04,4.04
2010-04-13,4.01,4.01,4.01,4.01
2010-04-14,4.155,4.155,4.155,4.155
2010-04-15,4.125,4.125,4.125,4.125
2010-04-16,4.125,4.125,4.125,4.125
2010-04-19,4.02,4.02,4.02,4.02
2010-04-20,3.93,3.93,3.93,3.93
2010-04-21,3.965,3.965,3.965,3.965
2010-04-22,3.98,3.98,3.98,3.98
2010-04-23,4.07,4.07,4.07,4.07
2010-04-26,4.185,4.185,4.185,4.185
2010-04-27,4.23,4.23,4.23,4.23
2010-04-28,4.215,4.215,4.215,4.215
2010-04-29,4.11,4.11,4.11,4.11
2010-04-30,3.89,3.89,3.89,3.89
2010-05-03,3.9,3.9,3.9,3.9
2010-05-04,3.975,3.975,3.975,3.975
2010-05-05,3.995,3.995,3.995,3.995
2010-05-06,3.985,3.985,3.985,3.985
2010-05-07,3.93,3.93,3.93,3.93
2010-05-10,4.095,4.095,4.095,4.095
2010-05-11,4.185,4.185,4.185,4.185
2010-05-12,4.195,4.195,4.195,4.195
2010-05-13,4.255,4.255,4.255,4.255
2010-05-14,4.255,4.255,4.255,4.255
2010-05-17,4.345,4.345,4.345,4.345
2010-05-18,4.41,4.41,4.41,4.41
2010-05-19,4.245,4.245,4.245,4.245
2010-05-20,4.14,4.14,4.14,4.14
2010-05-21,4.12,4.12,4.12,4.12
2010-05-24,4.075,4.075,4.075,4.075
2010-05-25,4.08,4.08,4.08,4.08
2010-05-26,4.205,4.205,4.205,4.205
2010-05-27,4.235,4.235,4.235,4.235
2010-05-28,4.325,4.325,4.325,4.325
2010-06-01,4.385,4.385,4.385,4.385
2010-06-02,4.325,4.325,4.325,4.325
2010-06-03,4.46,4.46,4.46,4.46
2010-06-04,4.685,4.685,4.685,4.685
2010-06-07,4.74,4.74,4.74,4.74
2010-06-08,4.845,4.845,4.845,4.845
2010-06-09,4.755,4.755,4.755,4.755
2010-06-10,4.685,4.685,4.685,4.685
2010-06-11,4.72,4.72,4.72,4.72
2010-06-14,4.965,4.965,4.965,4.965
2010-06-15,5.12,5.12,5.12,5.12
2010-06-16,5.11,5.11,5.11,5.11
2010-06-17,5.135,5.135,5.135,5.135
2010-06-18,5.15,5.15,5.15,5.15
2010-06-21,5.175,5.175,5.175,5.175
2010-06-22,4.86,4.86,4.86,4.86
2010-06-23,4.88,4.88,4.88,4.88
2010-06-24,4.885,4.885,4.885,4.885
2010-06-25,4.835,4.835,4.835,4.835
2010-06-28,4.835,4.835,4.835,4.835
2010-06-29,4.675,4.675,4.675,4.675
2010-06-30,4.555,4.555,4.555,4.555
2010-07-01,4.545,4.545,4.545,4.545
2010-07-02,4.685,4.685,4.685,4.685
2010-07-06,4.84,4.84,4.84,4.84
2010-07-07,4.71,4.71,4.71,4.71
2010-07-08,4.52,4.52,4.52,4.52
2010-07-09,4.415,4.415,4.415,4.415
2010-07-12,4.42,4.42,4.42,4.42
2010-07-13,4.465,4.465,4.465,4.465
2010-07-14,4.4,4.4,4.4,4.4
2010-07-15,4.47,4.47,4.47,4.47
2010-07-16,4.63,4.63,4.63,4.63
2010-07-19,4.565,4.565,4.565,4.565
2010-07-20,4.605,4.605,4.605,4.605
2010-07-21,4.685,4.685,4.685,4.685
2010-07-22,4.69,4.69,4.69,4.69
2010-07-23,4.695,4.695,4.695,4.695
2010-07-26,4.64,4.64,4.64,4.64
2010-07-27,4.72,4.72,4.72,4.72
2010-07-28,4.795,4.795,4.795,4.795
2010-07-29,4.795,4.795,4.795,4.795
2010-07-30,4.81,4.81,4.81,4.81
2010-08-02,4.925,4.925,4.925,4.925
2010-08-03,4.81,4.81,4.81,4.81
2010-08-04,4.76,4.76,4.76,4.76
2010-08-05,4.845,4.845,4.845,4.845
2010-08-06,4.6,4.6,4.6,4.6
2010-08-09,4.53,4.53,4.53,4.53
2010-08-10,4.43,4.43,4.43,4.43
2010-08-11,4.385,4.385,4.385,4.385
2010-08-12,4.395,4.395,4.395,4.395
2010-08-13,4.36,4.36,4.36,4.36
2010-08-16,4.35,4.35,4.35,4.35
2010-08-17,4.31,4.31,4.31,4.31
2010-08-18,4.335,4.335,4.335,4.335
2010-08-19,4.265,4.265,4.265,4.265
2010-08-20,4.175,4.175,4.175,4.175
2010-08-23,4.13,4.13,4.13,4.13
2010-08-24,4.05,4.05,4.05,4.05
2010-08-25,3.945,3.945,3.945,3.945
2010-08-26,3.81,3.81,3.81,3.81
2010-08-27,3.7,3.7,3.7,3.7
2010-08-30,3.81,3.81,3.81,3.81
2010-08-31,3.79,3.79,3.79,3.79
2010-09-01,3.82,3.82,3.82,3.82
2010-09-02,3.81,3.81,3.81,3.81
2010-09-03,3.745,3.745,3.745,3.745
2010-09-07,3.815,3.815,3.815,3.815
2010-09-08,3.82,3.82,3.82,3.82
2010-09-09,3.785,3.785,3.785,3.785
2010-09-10,3.85,3.85,3.85,3.85
2010-09-13,3.89,3.89,3.89,3.89
2010-09-14,4.01,4.01,4.01,4.01
2010-09-15,4.06,4.06,4.06,4.06
2010-09-16,4.055,4.055,4.055,4.055
2010-09-17,4.08,4.08,4.08,4.08
2010-09-20,3.955,3.955,3.955,3.955
2010-09-21,4,4,4,4
2010-09-22,4.02,4.02,4.02,4.02
2010-09-23,4.1,4.1,4.1,4.1
2010-09-24,3.97,3.97,3.97,3.97
2010-09-27,3.79,3.79,3.79,3.79
2010-09-28,3.81,3.81,3.81,3.81
2010-09-29,3.8,3.8,3.8,3.8
2010-09-30,3.825,3.825,3.825,3.825
2010-10-01,3.665,3.665,3.665,3.665
2010-10-04,3.55,3.55,3.55,3.55
2010-10-05,3.52,3.52,3.52,3.52
2010-10-06,3.61,3.61,3.61,3.61
2010-10-07,3.51,3.51,3.51,3.51
2010-10-08,3.285,3.285,3.285,3.285
2010-10-11,3.455,3.455,3.455,3.455
2010-10-12,3.445,3.445,3.445,3.445
2010-10-13,3.625,3.625,3.625,3.625
2010-10-14,3.565,3.565,3.565,3.565
2010-10-15,3.425,3.425,3.425,3.425
2010-10-18,3.37,3.37,3.37,3.37
2010-10-19,3.395,3.395,3.395,3.395
2010-10-20,3.5,3.5,3.5,3.5
2010-10-21,3.425,3.425,3.425,3.425
2010-10-22,3.17,3.17,3.17,3.17
2010-10-25,3.178,3.178,3.178,3.178
2010-10-26,3.315,3.315,3.315,3.315
2010-10-27,3.364,3.364,3.364,3.364
2010-10-28,3.355,3.355,3.355,3.355
2010-10-29,3.335,3.335,3.335,3.335
2010-11-01,3.425,3.425,3.425,3.425
2010-11-02,3.273,3.273,3.273,3.273
2010-11-03,3.375,3.375,3.375,3.375
2010-11-04,3.514,3.514,3.514,3.514
2010-11-05,3.51,3.51,3.51,3.51
2010-11-08,3.57,3.57,3.57,3.57
2010-11-09,3.77,3.77,3.77,3.77
2010-11-10,3.983,3.983,3.983,3.983
2010-11-11,3.75,3.75,3.75,3.75
2010-11-12,3.622,3.622,3.622,3.622
2010-11-15,3.565,3.565,3.565,3.565
2010-11-16,3.675,3.675,3.675,3.675
2010-11-17,3.765,3.765,3.765,3.765
2010-11-18,3.795,3.795,3.795,3.795
2010-11-19,3.795,3.795,3.795,3.795
2010-11-22,3.93,3.93,3.93,3.93
2010-11-23,3.955,3.955,3.955,3.955
2010-11-24,3.855,3.855,3.855,3.855
2010-11-26,3.855,3.855,3.855,3.855
2010-11-29,4.145,4.145,4.145,4.145
2010-11-30,4.145,4.145,4.145,4.145
2010-12-01,4.2,4.2,4.2,4.2
2010-12-02,4.229,4.229,4.229,4.229
2010-12-03,4.27,4.27,4.27,4.27
2010-12-06,4.43,4.43,4.43,4.43
2010-12-07,4.48,4.48,4.48,4.48
2010-12-08,4.455,4.455,4.455,4.455
2010-12-09,4.523,4.523,4.523,4.523
2010-12-10,4.36,4.36,4.36,4.36
2010-12-13,4.455,4.455,4.455,4.455
2010-12-14,4.34,4.34,4.34,4.34
2010-12-15,4.225,4.225,4.225,4.225
2010-12-16,4.105,4.105,4.105,4.105
2010-12-17,4.014,4.014,4.014,4.014
2010-12-20,4.094,4.094,4.094,4.094
2010-12-21,4.146,4.146,4.146,4.146
2010-12-22,4.01,4.01,4.01,4.01
2010-12-23,4.086,4.086,4.086,4.086
2010-12-27,4.048,4.048,4.048,4.048
2010-12-28,4.114,4.114,4.114,4.114
2010-12-29,4.17,4.17,4.17,4.17
2010-12-30,4.225,4.225,4.225,4.225
2010-12-31,4.225,4.225,4.225,4.225
2011-01-03,4.51,4.51,4.51,4.51
2011-01-04,4.588,4.588,4.588,4.588
2011-01-05,4.519,4.519,4.519,4.519
2011-01-06,4.49,4.49,4.49,4.49
2011-01-07,4.425,4.425,4.425,4.425
2011-01-10,4.485,4.485,4.485,4.485
2011-01-11,4.399,4.399,4.399,4.399
2011-01-12,4.545,4.545,4.545,4.545
2011-01-13,4.495,4.495,4.495,4.495
2011-01-14,4.41,4.41,4.41,4.41
2011-01-18,4.478,4.478,4.478,4.478
2011-01-19,4.485,4.485,4.485,4.485
2011-01-20,4.61,4.61,4.61,4.61
2011-01-21,4.73,4.73,4.73,4.73
2011-01-24,4.715,4.715,4.715,4.715
2011-01-25,4.485,4.485,4.485,4.485
2011-01-26,4.41,4.41,4.41,4.41
2011-01-27,4.364,4.364,4.364,4.364
2011-01-28,4.29,4.29,4.29,4.29
2011-01-31,4.435,4.435,4.435,4.435
2011-02-01,4.435,4.435,4.435,4.435
2011-02-02,4.555,4.555,4.555,4.555
2011-02-03,4.685,4.685,4.685,4.685
2011-02-04,4.5,4.5,4.5,4.5
2011-02-07,4.315,4.315,4.315,4.315
2011-02-08,4.245,4.245,4.245,4.245
2011-02-09,4.13,4.13,4.13,4.13
2011-02-10,4.113,4.113,4.113,4.113
2011-02-11,3.97,3.97,3.97,3.97
2011-02-14,3.895,3.895,3.895,3.895
2011-02-15,3.91,3.91,3.91,3.91
2011-02-16,3.91,3.91,3.91,3.91
2011-02-17,3.878,3.878,3.878,3.878
2011-02-18,3.843,3.843,3.843,3.843
2011-02-22,3.885,3.885,3.885,3.885
2011-02-23,3.823,3.823,3.823,3.823
2011-02-24,3.83,3.83,3.83,3.83
2011-02-25,3.79,3.79,3.79,3.79
2011-02-28,3.943,3.943,3.943,3.943
2011-03-01,3.855,3.855,3.855,3.855
2011-03-02,3.795,3.795,3.795,3.795
2011-03-03,3.745,3.745,3.745,3.745
2011-03-04,3.735,3.735,3.735,3.735
2011-03-07,3.755,3.755,3.755,3.755
2011-03-08,3.825,3.825,3.825,3.825
2011-03-09,3.815,3.815,3.815,3.815
2011-03-10,3.83,3.83,3.83,3.83
2011-03-11,3.79,3.79,3.79,3.79
2011-03-14,3.905,3.905,3.905,3.905
2011-03-15,3.798,3.798,3.798,3.798
2011-03-16,3.843,3.843,3.843,3.843
2011-03-17,3.845,3.845,3.845,3.845
2011-03-18,3.94,3.94,3.94,3.94
2011-03-21,3.988,3.988,3.988,3.988
2011-03-22,4.08,4.08,4.08,4.08
2011-03-23,4.205,4.205,4.205,4.205
2011-03-24,4.275,4.275,4.275,4.275
2011-03-25,4.158,4.158,4.158,4.158
2011-03-28,4.339,4.339,4.339,4.339
2011-03-29,4.275,4.275,4.275,4.275
2011-03-30,4.25,4.25,4.25,4.25
2011-03-31,4.295,4.295,4.295,4.295
2011-04-01,4.295,4.295,4.295,4.295
2011-04-04,4.225,4.225,4.225,4.225
2011-04-05,4.235,4.235,4.235,4.235
2011-04-06,4.19,4.19,4.19,4.19
2011-04-07,4.115,4.115,4.115,4.115
2011-04-08,4.018,4.018,4.018,4.018
2011-04-11,4.058,4.058,4.058,4.058
2011-04-12,4.1,4.1,4.1,4.1
2011-04-13,4.12,4.12,4.12,4.12
2011-04-14,4.135,4.135,4.135,4.135
2011-04-15,4.2,4.2,4.2,4.2
