Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-03-19,451.802,451.802,439.535,439.785,50348170.657371
2018-03-20,442.904,445.424,436.616,443.754,49492262.844096
2018-03-21,445.424,452.642,440.305,452.162,59430050.498736
2018-03-22,449.352,450.982,440.115,443.184,51977263.652594
2018-03-23,440.595,445.374,437.486,442.364,34727915.081303
2018-03-26,444.704,453.081,443.804,449.173,41323764.845022
2018-03-27,455.221,457.521,452.512,454.701,38163106.357263
2018-03-28,449.692,453.231,445.624,450.932,32682463.211452
2018-03-29,452.412,461.449,450.642,458.43,53013883.720728
2018-04-03,457.271,461.589,455.131,458.66,41022321.019792
2018-04-04,460.499,462.309,457.72,460.869,40822799.846548
2018-04-05,471.147,478.085,465.769,478.085,47868379.21108
2018-04-06,477.505,480.655,474.515,476.755,37956005.201912
2018-04-09,476.845,478.175,466.997,472.107,42653316.512503
2018-04-10,474.026,483.233,471.827,483.233,43528604.393517
2018-04-11,481.424,486.403,480.175,483.903,39653963.204802
2018-04-12,484.403,485.833,479.795,482.564,30243289.386355
2018-04-13,484.003,484.003,477.275,482.384,32083345.546815
2018-04-16,479.045,479.415,472.377,474.795,36049544.677224
2018-04-17,479.225,479.595,474.116,475.135,28692356.829483
2018-04-18,476.375,488.202,475.805,487.433,40022066.460957
2018-04-19,490.222,494.151,487.343,494.061,37082597.812633
2018-04-20,495.97,497.04,490.892,495.69,30450586.592972
2018-04-23,494.92,499.04,493.771,498.94,37247987.060642
2018-04-24,505.358,510.716,503.348,510.436,50427758.468968
2018-04-25,503.828,504.888,496.64,501.239,53436283.174919
2018-04-26,503.738,512.926,502.968,512.056,48734450.682074
2018-04-27,511.196,514.556,508.617,514.086,32984683.239653
2018-04-30,513.216,514.656,507.188,514.656,41894223.015423
2018-05-01,521.434,526.202,517.624,523.913,50557841.484672
2018-05-02,523.243,526.782,521.824,523.633,49768189.996913
2018-05-03,525.732,527.362,518.664,520.304,45267144.008186
2018-05-04,524.003,533.83,523.243,533.83,63645557.821309
2018-05-08,533.83,534.99,525.162,526.492,66524710.697527
2018-05-09,535.57,547.517,534.22,547.137,68088421.595837
2018-05-10,553.615,553.905,542.078,546.527,46277588.231538
2018-05-11,548.467,550.216,543.918,547.027,34676452.624268
2018-05-14,547.117,555.265,543.048,552.845,57008550.295154
2018-05-15,551.385,562.363,549.147,559.343,77449262.383332
2018-05-16,559.643,563.793,556.345,558.084,42236952.636569
2018-05-17,558.383,565.932,558.284,565.932,34691610.587958
2018-05-18,564.473,568.851,563.033,568.171,43613881.692871
2018-05-21,569.811,574.87,567.681,574.48,33572075.838276
2018-05-22,573.71,574.97,566.712,570.211,56363390.590878
2018-05-23,564.573,565.252,554.485,559.153,68622249.187625
2018-05-24,559.443,561.003,547.027,548.957,57947681.8708
2018-05-25,549.827,550.706,533.93,537.919,54051659.090964
2018-05-29,530.641,542.278,524.742,541.878,57809098.632354
2018-05-30,542.278,555.755,542.278,555.755,43463922.479697
2018-05-31,555.755,558.863,552.545,558.473,77934507.271118
2018-06-01,558.963,563.223,557.405,558.863,35815244.409515
2018-06-04,560.903,561.683,558.563,561.003,47626123.863179
2018-06-05,558.383,565.552,551.575,559.153,51222345.247268
2018-06-06,561.383,563.893,554.885,559.063,42264462.830272
2018-06-07,563.893,571.371,557.205,571.371,50583472.186902
2018-06-08,567.871,572.73,563.033,565.742,40832302.331374
2018-06-11,568.751,571.771,565.352,568.461,38953322.992804
2018-06-12,570.311,570.791,560.613,560.613,46222288.771156
2018-06-13,557.505,562.163,553.805,555.565,40621223.135796
2018-06-14,552.935,568.371,551.285,567.391,60967589.553311
2018-06-15,564.773,566.911,547.507,547.507,89610177.36858
2018-06-18,546.727,555.845,542.078,554.105,32176531.91433
2018-06-19,549.537,554.105,547.707,553.035,41979980.440326
2018-06-20,557.025,560.123,545.267,546.927,39856125.068566
2018-06-21,548.567,549.537,540.919,542.178,35414781.691611
2018-06-22,543.338,562.553,538.499,558.763,47195793.335073
2018-06-25,554.295,554.885,538.779,539.759,34461827.501458
2018-06-26,542.368,550.316,539.849,545.947,46678663.109517
2018-06-27,551.385,567.191,549.827,564.283,43485184.03943
2018-06-28,562.843,566.322,558.563,564.473,33850051.52677
2018-06-29,566.911,567.001,558.963,560.423,38950280.197137
2018-07-02,555.565,559.443,551.575,555.465,32477344.574514
2018-07-03,559.543,570.111,556.725,563.423,45303830.601446
2018-07-04,563.893,565.352,558.963,562.063,23046346.441417
2018-07-05,562.163,570.691,561.193,564.473,27018617.159499
2018-07-06,563.713,564.383,553.425,561.193,29809708.008178
2018-07-09,564.283,567.971,554.885,566.512,36310108.812731
2018-07-10,568.751,575.159,566.512,571.271,33282906.222658
2018-07-11,566.322,566.322,552.065,553.035,49714760.025388
2018-07-12,552.355,556.045,549.637,553.715,37894560.134502
2018-07-13,553.525,556.435,549.057,553.125,31976983.734024
2018-07-16,553.615,554.395,538.309,540.239,33131736.692994
2018-07-17,542.368,544.407,536.75,542.858,43933352.231948
2018-07-18,545.367,550.026,540.829,544.787,31529056.604542
2018-07-19,547.407,553.905,543.438,552.255,32058910.15715
2018-07-20,548.567,553.225,545.467,549.737,30710514.562126
2018-07-23,547.607,552.155,545.567,549.337,17770111.746836
2018-07-24,546.527,553.615,543.048,550.506,4031352.1674243
2018-07-25,551.475,552.355,543.338,548.467,24400599.56814
2018-07-26,550.506,551.285,541.588,547.027,25076290.25603
2018-07-27,545.567,552.355,533.83,549.737,37103014.151347
2018-07-30,546.047,553.805,544.987,547.987,34360613.034657
2018-07-31,542.958,557.115,542.958,555.565,38788303.841571
2018-08-01,559.343,559.343,544.407,545.767,44161176.806313
2018-08-02,543.638,545.467,534.23,538.979,38413486.82982
2018-08-03,542.458,545.087,539.659,543.138,27287615.500485
2018-08-06,543.728,551.095,543.728,549.247,38485285.604645
2018-08-07,551.675,561.483,551.475,558.473,31208962.902514
2018-08-08,560.123,564.963,556.525,558.863,30533939.389084
2018-08-09,560.863,562.043,554.555,554.555,31071424.9374
2018-08-10,552.195,552.195,545.797,546.297,40715830.874989
2018-08-13,547.967,551.205,546.297,548.547,36699278.577615
2018-08-14,549.737,550.916,545.607,545.607,37033814.056058
2018-08-15,546.097,547.087,532.541,535.49,41667174.644029
2018-08-16,539.319,540.599,535.39,539.029,34900527.218042
2018-08-17,538.449,542.658,536.08,539.029,22510108.219268
2018-08-20,540.499,545.797,539.809,542.268,24962037.379786
2018-08-21,542.368,544.917,538.639,541.968,24797186.272496
2018-08-22,538.249,546.097,537.759,544.917,32470305.733913
2018-08-23,544.717,549.637,544.137,547.777,35200431.64073
2018-08-24,547.777,554.955,547.777,553.865,26764221.637037
2018-08-28,556.335,557.515,549.537,549.926,35904446.735234
2018-08-29,549.237,551.205,542.558,544.917,25325453.410269
2018-08-30,543.348,548.357,541.279,546.787,29524696.479866
2018-08-31,545.997,546.297,537.759,537.759,36693773.137986
2018-09-03,540.009,546.297,540.009,544.037,21529084.689199
2018-09-04,545.507,546.587,543.248,543.248,35932449.057625
2018-09-05,545.797,546.397,534.21,536.77,30308969.561213
2018-09-06,538.249,541.279,531.161,531.761,52432081.583967
2018-09-07,532.831,532.931,521.764,527.552,40278062.401917
2018-09-10,529.792,531.461,525.872,529.122,24679956.617848
2018-09-11,532.251,534.5,524.892,534.5,29553516.015952
2018-09-12,535.59,544.717,535.39,543.248,40617848.253291
2018-09-13,541.678,544.717,537.949,539.419,29844406.081454
2018-09-14,540.699,542.068,538.449,540.799,23769015.413766
2018-09-17,540.699,542.458,537.259,539.129,23269697.846082
2018-09-18,538.249,542.268,535.1,540.499,35793793.800347
2018-09-19,541.678,545.207,537.899,543.748,26617681.317876
2018-09-20,544.917,547.377,541.778,545.797,41575760.74
2018-09-21,548.447,560.863,547.577,557.125,94907588.600662
2018-09-24,559.093,564.683,558.793,560.173,26334661.310332
2018-09-25,561.753,577.189,561.653,576.499,44340761.766391
2018-09-26,575.419,576.209,571.381,575.809,32203960.086585
2018-09-27,579.148,584.747,578.169,582.978,39405324.187622
2018-09-28,580.708,586.516,575.719,579.059,50832860.399992
2018-10-01,580.708,586.916,576.309,584.947,41948363.172655
2018-10-02,584.847,589.766,583.857,586.616,30572683.520375
2018-10-03,591.506,591.506,584.157,587.506,37453438.78468
2018-10-04,588.096,592.665,585.047,587.896,41955777.111342
2018-10-05,585.337,586.426,577.099,578.269,28101211.249483
2018-10-08,574.34,575.129,565.672,566.552,29449775.88871
2018-10-09,569.901,574.04,565.472,568.921,29524437.412122
2018-10-10,570.991,574.24,556.725,559.283,40327291.274886
2018-10-11,550.326,554.455,541.279,544.717,51388466.686741
2018-10-12,551.405,551.895,546.787,548.257,37686597.753947
2018-10-15,550.326,554.455,545.507,549.637,26644821.414801
2018-10-16,547.967,550.816,540.209,550.326,28681488.987626
2018-10-17,556.435,557.315,544.337,548.547,31552682.782605
2018-10-18,546.687,550.516,540.109,544.817,23269995.924028
2018-10-19,546.297,556.035,544.627,547.777,29866625.891763
2018-10-22,550.026,550.516,540.699,541.179,30581262.763781
2018-10-23,533.72,537.259,521.664,523.913,53163198.765458
2018-10-24,526.072,534.9,522.054,523.623,41500607.087901
2018-10-25,516.854,526.762,514.406,526.172,35674848.697122
2018-10-26,524.693,524.693,505.648,518.924,51859767.928371
2018-10-29,520.004,530.281,519.904,525.872,39991754.534624
2018-10-30,543.348,551.016,529.602,536.47,62828361.130692
2018-10-31,544.717,560.963,543.448,557.415,74620404.658907
2018-11-01,550.616,552.195,527.552,532.051,60853132.623709
2018-11-02,537.459,540.599,523.823,524.013,49821528.944635
2018-11-05,524.992,534.8,517.444,532.631,37796752.558577
2018-11-06,533.81,535.29,528.622,530.181,32667772.369912
2018-11-07,532.541,543.348,527.752,534.8,36843092.183762
2018-11-08,540.819,540.919,525.872,527.572,34972056.922507
2018-11-09,521.594,523.483,515.226,522.484,39793371.659036
2018-11-12,533.43,537.329,526.672,526.672,44848665.579312
2018-11-13,523.583,525.372,504.738,512.126,99061496.815545
2018-11-14,503.738,516.624,500.439,510.726,54395889.104451
2018-11-15,511.926,525.672,511.926,525.572,43774778.766213
2018-11-16,528.962,533.43,521.794,523.483,37863721.070325
2018-11-19,525.772,526.172,521.014,521.304,26080710.904264
2018-11-20,521.494,525.072,513.126,517.614,47911013.35958
2018-11-21,517.714,530.141,516.724,529.262,41061175.179855
2018-11-22,532.541,532.541,521.694,523.783,25260078.315187
2018-11-23,522.884,526.772,505.638,511.226,59400660.81356
2018-11-26,520.614,524.872,517.414,523.383,35332697.227158
2018-11-27,521.214,525.672,517.714,522.884,36926610.023031
2018-11-28,526.072,528.272,518.814,522.194,36437382.09371
2018-11-29,520.314,526.772,516.025,520.714,40598514.197584
2018-11-30,522.194,523.783,516.624,518.614,59511296.744
2018-12-03,542.208,543.208,527.772,530.541,70102024.137334
2018-12-04,532.931,536.33,528.562,535.53,41594500.640339
2018-12-05,532.241,532.341,524.183,525.572,27809637.005073
2018-12-06,523.683,523.683,498.74,501.938,56276883.970067
2018-12-07,505.638,524.083,504.238,513.426,45497124.146213
2018-12-10,507.938,516.025,507.538,507.738,39115735.462409
2018-12-11,512.726,523.183,509.636,515.426,28591838.544728
2018-12-12,517.914,521.594,513.326,515.126,30690937.442862
2018-12-13,509.936,512.826,502.538,512.826,59433653.440877
2018-12-14,508.637,516.814,503.638,511.326,34521038.984802
2018-12-17,510.726,512.926,502.938,507.238,24622598.619175
2018-12-18,502.638,504.438,495.35,495.95,41185277.631686
2018-12-19,492.451,503.038,488.652,501.139,38626400.5051
2018-12-20,492.051,496.9,488.502,491.052,58335166.194955
2018-12-21,487.653,493.851,484.523,493.851,92084972.508377
2018-12-24,490.352,497.54,490.352,497.54,7139421.903631
2018-12-27,502.538,502.538,480.025,484.523,36210634.801046
2018-12-28,491.601,504.338,490.502,501.339,31523892.254105
2018-12-31,502.938,504.038,494.601,494.601,10977624.563953
2019-01-02,490.152,508.237,484.623,505.938,33487965.844164
2019-01-03,499.739,513.026,499.14,507.338,38451658.811499
2019-01-04,515.726,523.083,513.526,519.414,34992331.22408
2019-01-07,522.983,522.983,512.726,519.414,32748644.517352
2019-01-08,520.314,526.772,518.414,518.414,28526782.533084
2019-01-09,526.372,526.372,519.414,521.494,30484384.430845
2019-01-10,520.714,525.572,517.314,525.572,23610862.057886
2019-01-11,527.472,533.131,518.214,519.814,35053808.29986
2019-01-14,515.326,522.284,512.826,519.414,23693507.669075
2019-01-15,523.283,526.272,517.514,521.304,25115867.605201
2019-01-16,519.514,521.994,509.936,514.626,44744537.350585
2019-01-17,511.926,515.526,506.938,509.636,19395148.681431
2019-01-18,513.626,522.684,510.326,521.894,28226329.967061
2019-01-21,523.883,524.483,518.514,520.714,13635710.632909
2019-01-22,518.914,518.914,508.237,511.226,26709879.426969
2019-01-23,510.126,513.626,504.938,507.138,27662630.564025
2019-01-24,508.637,511.226,502.838,510.526,28681041.870708
2019-01-25,510.526,513.126,504.538,505.538,31576538.020566
2019-01-28,501.639,503.438,492.751,493.551,27453875.976314
2019-01-29,497.64,503.038,494.651,501.639,31318077.435121
2019-01-30,506.138,512.126,505.238,510.036,35356298.398682
2019-01-31,518.514,523.483,513.626,518.714,44749468.640079
2019-02-01,516.424,520.914,513.826,520.114,27510963.904366
2019-02-04,520.714,527.772,514.926,518.714,30057397.777136
2019-02-05,537.529,547.297,535.03,545.497,57318047.226208
2019-02-06,548.487,554.685,540.519,552.485,50277172.091795
2019-02-07,552.985,557.085,545.597,545.797,61408146.755613
2019-02-08,543.508,546.697,540.219,542.508,45759300.703357
2019-02-11,546.097,549.087,541.309,542.808,22434855.541274
2019-02-12,546.997,547.997,542.708,543.708,30191887.945276
2019-02-13,546.797,550.986,543.208,549.687,25026815.318716
2019-02-14,544.507,546.597,538.719,539.519,39167668.042377
2019-02-15,539.419,546.597,537.629,542.108,30364993.210964
2019-02-18,543.008,543.008,535.53,536.63,26370749.74718
2019-02-19,536.73,540.519,534.03,535.43,21997665.219385
2019-02-20,536.93,539.319,534.23,538.029,26710224.517207
2019-02-21,536.53,537.929,531.441,537.529,29446118.932444
2019-02-22,535.33,541.409,533.73,535.73,23597620.595346
2019-02-25,539.319,542.508,535.33,535.63,34499673.397867
2019-02-26,532.731,532.931,525.672,531.641,44580728.515841
2019-02-27,528.662,532.631,527.472,532.631,44674162.948223
2019-02-28,530.641,533.031,527.772,533.031,59717281.607449
2019-03-01,534.53,534.53,530.841,531.641,37938440.608906
2019-03-04,533.63,536.03,531.141,534.73,37283070.234621
2019-03-05,536.13,538.719,533.33,536.93,39532648.48194
2019-03-06,535.53,538.629,534.73,536.63,31953250.527974
2019-03-07,535.33,541.608,533.73,539.319,24084348.871027
2019-03-08,534.23,536.43,528.562,532.931,45593574.367201
2019-03-11,536.23,537.329,533.131,534.23,26195167.833866
2019-03-12,533.73,536.83,526.772,535.23,34689907.14252
2019-03-13,535.23,546.397,532.831,546.397,36537287.218128
2019-03-14,545.997,552.685,545.197,548.487,54199462.740475
2019-03-15,550.586,552.685,543.108,543.108,109169237.9117
2019-03-18,545.497,552.585,542.508,552.585,22414165.130892
2019-03-19,551.385,560.083,550.886,557.085,27051215.683761
2019-03-20,554.685,558.683,551.085,554.785,26491969.445193
2019-03-21,556.485,564.063,556.485,562.383,24581868.968686
2019-03-22,561.683,562.083,547.697,550.686,27639658.557023
2019-03-25,547.697,552.185,544.707,546.797,24414246.136611
2019-03-26,547.997,553.985,544.797,549.187,22140239.501457
2019-03-27,550.086,551.585,541.109,544.407,20732737.450553
2019-03-28,544.607,552.085,542.808,549.187,23569458.231105
2019-03-29,551.685,557.885,551.685,557.085,36364878.134485
2019-04-01,556.985,562.283,555.985,557.785,27962999.108077
2019-04-02,557.685,564.363,557.685,562.383,35183536.222709
2019-04-03,560.783,562.683,557.885,558.883,34109352.331926
2019-04-04,555.185,559.083,550.786,558.184,26405475.827781
2019-04-05,559.383,567.561,559.383,567.161,31905135.946383
2019-04-08,567.061,576.759,565.462,576.759,27072294.195628
2019-04-09,574.66,579.348,570.861,572.56,49755300.626442
2019-04-10,573.56,578.159,571.661,574.76,22234659.191476
2019-04-11,573.46,576.059,569.361,571.161,23849764.529035
2019-04-12,575.459,576.959,566.262,569.161,24328832.801685
2019-04-15,570.161,571.061,565.962,568.461,19936931.353411
2019-04-16,564.563,569.861,563.473,566.662,18751481.367404
2019-04-17,569.061,572.16,565.063,570.561,21454956.3052
2019-04-18,567.261,570.661,564.963,566.262,19110862.342751
2019-04-23,573.56,581.938,570.161,581.038,35484740.985426
2019-04-24,579.059,581.338,566.761,568.761,34149246.764012
2019-04-25,565.962,568.761,561.183,567.861,23214781.485879
2019-04-26,565.862,566.362,552.685,554.685,32456942.239462
2019-04-29,555.185,555.885,548.487,551.085,31136818.03719
2019-04-30,554.285,562.483,550.586,557.585,31861064.42202
2019-05-01,559.283,560.883,548.387,550.586,11084364.475614
2019-05-02,550.886,551.385,543.908,546.097,26456459.159528
2019-05-03,544.107,552.685,543.108,546.697,23569021.116804
2019-05-07,541.009,544.507,531.041,531.841,63078313.491302
2019-05-08,531.941,538.629,531.341,536.93,35719608.401439
2019-05-09,528.762,529.842,523.983,524.283,27729915.158426
2019-05-10,529.742,530.441,522.684,522.983,50358414.336014
2019-05-13,523.783,530.841,523.383,525.072,43354922.977169
2019-05-14,527.772,536.53,525.272,533.33,49304117.64558
2019-05-15,534.63,539.219,530.141,538.129,73106942.900359
2019-05-16,538.719,548.387,536.83,548.387,25042157.330534
2019-05-17,548.387,555.485,546.897,554.685,71928668.790788
2019-05-20,556.585,561.383,552.685,555.885,34122376.737708
2019-05-21,560.483,563.373,557.085,558.783,24260127.835867
2019-05-22,561.683,564.473,558.084,559.183,48482458.788142
2019-05-23,552.685,555.485,540.519,542.808,32666206.960568
2019-05-24,542.208,548.687,541.309,543.208,26970338.535011
2019-05-28,544.607,548.287,543.408,544.207,52726197.493003
2019-05-29,542.708,543.308,535.73,540.019,29094688.035983
2019-05-30,541.608,545.897,539.719,540.019,20571701.340855
2019-05-31,535.73,539.919,533.23,538.819,41122782.289637
2019-06-03,535.53,543.508,530.841,542.708,30538620.613188
2019-06-04,539.619,543.708,535.53,543.308,24368596.199506
2019-06-05,542.108,547.597,535.83,536.33,25686800.899844
2019-06-06,540.219,544.207,538.719,542.208,25149884.500356
2019-06-07,546.097,553.185,544.207,550.486,27058623.62088
2019-06-10,553.285,555.185,550.886,554.185,20365553.434772
2019-06-11,553.985,557.385,553.685,555.685,20115585.069976
2019-06-12,548.787,552.585,538.329,539.519,46256037.596214
2019-06-13,538.819,543.708,536.83,537.729,36902480.713403
2019-06-14,539.219,539.519,534.43,537.629,27533516.801775
2019-06-17,538.819,540.119,531.441,534.73,31667836.894515
2019-06-18,533.23,546.997,532.731,544.607,76896453.828168
2019-06-19,547.697,548.687,540.119,540.319,33564106.754423
2019-06-20,543.208,551.685,540.519,547.997,70443475.424206
2019-06-21,546.797,560.483,546.297,554.885,119237853.7769
2019-06-24,554.885,557.685,548.487,548.987,36952899.89763
2019-06-25,549.187,552.585,546.697,549.687,23303626.71822
2019-06-26,551.985,555.785,549.787,553.185,25683545.048464
2019-06-27,551.385,555.285,547.397,549.387,21895606.531827
2019-06-28,547.497,549.787,544.997,547.297,28285761.50795
2019-07-01,556.385,561.283,553.985,556.585,28697023.049663
2019-07-02,560.483,561.683,554.585,554.585,33177560.675611
2019-07-03,552.785,553.885,543.708,544.997,31326431.619675
2019-07-04,546.597,550.286,543.708,544.607,17682460.826798
2019-07-05,543.908,547.297,540.119,541.209,29586348.601419
2019-07-08,542.608,546.397,540.919,544.607,26545668.487077
2019-07-09,547.197,547.497,542.508,545.097,20493359.855163
2019-07-10,544.997,548.187,542.108,544.407,26610664.483028
2019-07-11,547.697,550.686,544.207,544.507,20799857.001797
2019-07-12,546.097,547.497,543.508,544.707,22816153.247676
2019-07-15,544.797,545.297,540.719,540.819,34773543.012654
2019-07-16,538.229,543.008,535.73,542.308,22134487.997484
2019-07-17,534.73,535.03,526.672,526.772,45910698.292655
2019-07-18,523.783,523.883,514.116,514.516,54010745.392348
2019-07-19,516.804,520.404,514.916,516.514,33453025.707588
2019-07-22,519.804,526.672,519.304,521.784,30108091.033032
2019-07-23,527.272,531.241,522.384,526.072,39891313.27001
2019-07-24,528.072,528.962,520.304,522.284,58744453.220347
2019-07-25,521.394,525.672,519.104,522.384,39746112.301079
2019-07-26,523.383,524.772,519.804,521.784,32323380.314052
2019-07-29,520.904,530.741,520.004,525.772,44389721.569001
2019-07-30,544.707,545.697,538.919,541.908,51133094.908995
2019-07-31,554.885,554.885,541.808,544.407,45455276.2033
2019-08-01,541.209,542.908,534.13,537.429,46442617.385386
2019-08-02,531.841,531.841,522.284,525.672,51378692.130769
2019-08-05,518.104,520.704,507.418,514.416,71128944.669113
2019-08-06,513.916,514.416,505.818,505.818,39853338.339859
2019-08-07,508.317,512.416,501.519,504.418,115720427.99726
2019-08-08,504.118,509.016,498.92,501.819,54703432.524678
2019-08-09,506.718,506.918,500.219,501.819,116245206.22271
2019-08-12,501.719,505.418,499.52,499.719,90888895.74355
2019-08-13,501.019,508.817,497.47,505.818,58337981.931248
2019-08-14,508.817,509.316,493.431,496.93,49961864.641335
2019-08-15,497.47,497.67,484.303,488.632,51408232.85544
2019-08-16,493.531,494.831,487.483,489.132,28343327.561028
2019-08-19,494.98,499.32,492.081,499.02,33733067.936466
2019-08-20,500.619,500.919,492.281,492.281,31340247.232351
2019-08-21,495.78,499.919,493.781,497.77,41886471.988589
2019-08-22,496.93,498.47,490.432,493.381,31673270.315313
2019-08-23,493.281,494.081,485.393,486.943,28343931.71901
2019-08-27,488.832,493.431,486.993,486.993,66292053.859562
2019-08-28,493.581,500.419,490.332,497.67,67139603.487237
2019-08-29,496.18,502.418,495.28,501.819,62895969.809839
2019-08-30,498.42,503.318,496.93,499.12,30848506.64599
2019-09-02,498.92,504.318,498.12,502.718,44183447.629961
2019-09-03,504.918,506.618,500.419,501.819,37343165.949186
2019-09-04,503.418,506.318,500.019,505.918,32649768.662081
2019-09-05,504.018,507.818,501.819,505.918,30244387.673549
2019-09-06,501.918,503.418,496.08,499.919,42916281.275756
2019-09-09,503.618,507.018,499.42,503.718,26045740.759841
2019-09-10,501.519,512.816,500.719,511.616,44394895.922054
2019-09-11,509.016,514.716,507.418,511.016,35205961.086637
2019-09-12,508.017,508.717,498.52,502.918,53227388.55059
2019-09-13,501.019,504.818,500.219,503.318,30761486.890997
2019-09-16,526.772,531.251,519.804,523.483,82153646.543418
2019-09-17,526.072,531.451,512.816,515.916,73858238.358312
2019-09-18,512.016,517.304,511.216,514.016,51419012.67428
2019-09-19,511.016,521.784,508.817,515.816,33857475.468074
2019-09-20,513.816,521.884,511.616,519.904,74769116.545916
2019-09-23,520.604,521.984,514.716,517.804,75901638.691702
2019-09-24,517.804,518.404,507.118,510.016,28791280.697309
2019-09-25,504.218,508.617,503.318,507.618,22932152.580605
2019-09-26,512.816,519.604,511.616,513.216,37755020.646004
2019-09-27,515.116,521.784,512.016,518.204,29808097.587064
2019-09-30,517.004,519.904,512.816,514.716,23695674.235615
2019-10-01,515.416,517.904,512.516,513.116,20865661.209088
2019-10-02,510.916,512.516,490.932,490.932,44846616.043374
2019-10-03,490.682,491.831,478.515,483.853,48296821.24536
2019-10-04,490.032,494.98,485.103,493.831,35145229.20572
2019-10-07,493.531,503.218,490.432,501.219,55372727.54015
2019-10-08,500.919,506.518,499.819,500.519,36365647.335626
2019-10-09,501.019,508.017,499.32,505.218,48479157.924992
2019-10-10,504.118,508.417,500.919,500.919,31606417.833905
2019-10-11,499.32,503.618,489.082,492.481,44271096.549476
2019-10-14,492.981,495.38,489.732,491.681,36583058.186882
2019-10-15,494.281,494.281,485.253,489.132,52483713.085206
2019-10-16,487.583,491.831,484.253,485.153,48228826.465251
2019-10-17,485.053,491.631,484.353,487.193,48024955.154479
2019-10-18,487.243,488.382,482.903,484.003,23414636.746484
2019-10-21,481.854,490.932,480.655,488.932,34087423.597732
2019-10-22,490.532,500.419,489.332,498.07,37669901.387977
2019-10-23,496.28,505.318,496.28,505.318,39299202.437604
2019-10-24,505.718,512.516,504.118,508.917,28857513.016548
2019-10-25,509.016,511.616,507.018,510.916,25266590.017946
2019-10-28,511.916,517.404,510.416,510.916,33808247.595366
2019-10-29,511.916,512.916,486.593,491.481,81932907.82195
2019-10-30,492.981,501.019,491.032,499.52,48803029.614934
2019-10-31,492.281,497.82,486.343,488.232,60981855.283689
2019-11-01,488.632,497.67,488.432,496.03,51311908.66741
2019-11-04,499.12,512.116,497.42,510.016,46255604.482958
2019-11-05,510.716,520.404,509.616,515.316,62034824.627032
2019-11-06,513.216,516.315,510.216,513.016,26876877.095568
2019-11-07,507.718,512.916,504.318,512.916,42521561.059471
2019-11-08,509.816,511.216,505.318,507.618,31194415.098375
2019-11-11,506.318,507.418,498.97,505.718,43785150.478335
2019-11-12,507.018,512.516,505.418,510.916,30576589.541769
2019-11-13,505.818,511.016,504.818,509.816,26336522.797096
2019-11-14,510.016,511.416,504.918,505.318,30431271.542236
2019-11-15,506.218,509.516,501.519,507.918,36180834.008369
2019-11-18,506.918,507.618,500.819,500.819,61577556.054835
2019-11-19,502.018,509.416,499.819,500.919,36187747.816276
2019-11-20,498.62,498.77,490.232,496.13,46395985.191428
2019-11-21,492.081,497.67,489.382,496.28,30312990.612687
2019-11-22,499.02,503.818,498.02,498.02,29717319.849388
2019-11-25,499.12,502.718,496.53,499.32,19596020.207782
2019-11-26,500.019,500.019,492.131,492.131,36719284.80909
2019-11-27,494.98,496.38,488.382,488.382,31338257.712107
2019-11-28,486.083,487.882,484.393,485.143,22080662.922643
2019-11-29,484.043,486.483,479.255,479.255,37647762.598854
2019-12-02,481.544,487.583,480.045,480.795,33887524.325617
2019-12-03,479.055,479.405,467.877,469.127,60571827.06448
2019-12-04,469.127,473.377,467.927,471.427,24993923.717817
2019-12-05,472.427,473.177,463.949,464.449,27901906.132737
2019-12-06,464.149,473.327,463.699,472.177,38959342.566876
2019-12-09,470.577,473.677,467.327,470.327,32940799.764464
2019-12-10,470.277,470.277,462.799,468.377,31273927.890356
2019-12-11,468.477,471.877,462.149,462.349,34676943.752694
2019-12-12,462.149,470.877,461.449,468.427,33751635.791816
2019-12-13,461.899,472.077,460.249,461.549,54219171.894267
2019-12-16,461.099,470.177,461.099,467.087,60227602.0523
2019-12-17,467.577,478.605,467.187,477.905,61947753.858699
2019-12-18,474.375,482.044,473.727,478.355,45757448.218946
2019-12-19,481.044,483.593,478.055,482.694,119205833.40382
2019-12-20,481.944,486.133,480.345,484.093,88832888.11345
2019-12-23,484.743,489.182,482.344,488.082,44677343.779986
2019-12-24,489.182,490.582,486.733,486.733,6032733.513173
2019-12-27,490.532,492.581,482.993,482.993,24760663.722132
2019-12-30,480.645,483.043,477.555,477.555,35146732.598845
2019-12-31,474.176,476.525,470.677,470.677,18004567.055086
2020-01-02,474.176,482.793,474.176,479.895,25098014.936866
2020-01-03,485.243,493.981,484.343,493.081,42436885.917576
2020-01-06,499.02,507.418,498.02,503.118,47312574.872542
2020-01-07,504.018,504.518,497.67,497.82,46333537.861933
2020-01-08,500.519,500.919,491.431,493.331,38048383.358086
2020-01-09,492.331,496.03,488.932,491.082,34250111.139266
2020-01-10,497.03,498.52,492.831,494.281,37133817.206107
2020-01-13,495.23,498.07,492.281,496.13,36103217.712308
2020-01-14,494.831,497.18,492.281,494.93,35250528.740734
2020-01-15,495.88,498.72,493.281,494.231,43857912.505042
2020-01-16,495.53,501.119,494.381,496.88,35396604.938531
2020-01-17,496.28,498.92,493.531,495.43,39809778.949415
2020-01-20,498.62,499.12,491.132,492.531,45189795.782223
